2017-05-06 23:31:02 | 无法完成整个倍投流程，不交易
2017-05-06 23:31:02 | 20170102020  千位开8连单,交易20期内开启
2017-05-06 23:31:02 | 无法完成整个倍投流程，不交易
2017-05-06 23:31:02 | 无法完成整个倍投流程，不交易
2017-05-06 23:31:02 | 2017-01-01收益16.960014
2017-05-06 23:31:02 | 20170102028 交易关闭,十位 小
2017-05-06 23:31:02 | 20170102029  千位开2连 单
2017-05-06 23:31:02 | ------千位单开始交易------
2017-05-06 23:31:02 | 投注 千位单 1.0
2017-05-06 23:31:02 | 盈利 千位单
2017-05-06 23:31:02 | ------千位单结束交易------
2017-05-06 23:31:02 | 当前余额：117.90002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102032  千位开2连 单
2017-05-06 23:31:02 | ------千位单开始交易------
2017-05-06 23:31:02 | 投注 千位单 1.0
2017-05-06 23:31:02 | 盈利 千位单
2017-05-06 23:31:02 | ------千位单结束交易------
2017-05-06 23:31:02 | 当前余额：118.84002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102032  百位开8连单,交易20期内开启
2017-05-06 23:31:02 | 20170102035  千位开2连 单
2017-05-06 23:31:02 | ------千位单开始交易------
2017-05-06 23:31:02 | 投注 千位单 1.0
2017-05-06 23:31:02 | 盈利 千位单
2017-05-06 23:31:02 | ------千位单结束交易------
2017-05-06 23:31:02 | 当前余额：119.78002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102039  百位开2连 单
2017-05-06 23:31:02 | ------百位单开始交易------
2017-05-06 23:31:02 | 投注 百位单 1.0
2017-05-06 23:31:02 | 20170102040  百位开3连 单
2017-05-06 23:31:02 | 跟注 百位单 3.0
2017-05-06 23:31:02 | 20170102041  百位开4连 单
2017-05-06 23:31:02 | 跟注 百位单 7.0
2017-05-06 23:31:02 | 20170102042  千位开2连 单
2017-05-06 23:31:02 | ------千位单开始交易------
2017-05-06 23:31:02 | 投注 千位单 1.0
2017-05-06 23:31:02 | 20170102042  百位开5连 单
2017-05-06 23:31:02 | 跟注 百位单 15.0
2017-05-06 23:31:02 | 20170102043 交易关闭,千位 单
2017-05-06 23:31:02 | 20170102043  千位开3连 单
2017-05-06 23:31:02 | 跟注 千位单 3.0
2017-05-06 23:31:02 | 盈利 百位单
2017-05-06 23:31:02 | ------百位单结束交易------
2017-05-06 23:31:02 | 当前余额：118.88002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 盈利 千位单
2017-05-06 23:31:02 | ------千位单结束交易------
2017-05-06 23:31:02 | 当前余额：124.70002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102049  百位开2连 单
2017-05-06 23:31:02 | ------百位单开始交易------
2017-05-06 23:31:02 | 投注 百位单 1.0
2017-05-06 23:31:02 | 20170102050  百位开3连 单
2017-05-06 23:31:02 | 跟注 百位单 3.0
2017-05-06 23:31:02 | 盈利 百位单
2017-05-06 23:31:02 | ------百位单结束交易------
2017-05-06 23:31:02 | 当前余额：126.52002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102055 交易关闭,百位 单
2017-05-06 23:31:02 | 20170102059  个位开8连大,交易20期内开启
2017-05-06 23:31:02 | 20170102069  个位开2连 大
2017-05-06 23:31:02 | ------个位大开始交易------
2017-05-06 23:31:02 | 投注 个位大 1.0
2017-05-06 23:31:02 | 盈利 个位大
2017-05-06 23:31:02 | ------个位大结束交易------
2017-05-06 23:31:02 | 当前余额：127.46002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102073  个位开2连 大
2017-05-06 23:31:02 | ------个位大开始交易------
2017-05-06 23:31:02 | 投注 个位大 1.0
2017-05-06 23:31:02 | 盈利 个位大
2017-05-06 23:31:02 | ------个位大结束交易------
2017-05-06 23:31:02 | 当前余额：128.40002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102076  个位开2连 大
2017-05-06 23:31:02 | ------个位大开始交易------
2017-05-06 23:31:02 | 投注 个位大 1.0
2017-05-06 23:31:02 | 20170102077  个位开3连 大
2017-05-06 23:31:02 | 跟注 个位大 3.0
2017-05-06 23:31:02 | 盈利 个位大
2017-05-06 23:31:02 | ------个位大结束交易------
2017-05-06 23:31:02 | 当前余额：130.22003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102078  万位开8连大,交易20期内开启
2017-05-06 23:31:02 | 20170102081  万位开2连 大
2017-05-06 23:31:02 | ------万位大开始交易------
2017-05-06 23:31:02 | 投注 万位大 1.0
2017-05-06 23:31:02 | 20170102082  万位开3连 大
2017-05-06 23:31:02 | 跟注 万位大 3.0
2017-05-06 23:31:02 | 20170102082 交易关闭,个位 大
2017-05-06 23:31:02 | 20170102083  万位开4连 大
2017-05-06 23:31:02 | 跟注 万位大 7.0
2017-05-06 23:31:02 | 20170102084  万位开5连 大
2017-05-06 23:31:02 | 跟注 万位大 15.0
2017-05-06 23:31:02 | 20170102085  万位开6连 大
2017-05-06 23:31:02 | 跟注 万位大 31.0
2017-05-06 23:31:02 | 盈利 万位大
2017-05-06 23:31:02 | ------万位大结束交易------
2017-05-06 23:31:02 | 当前余额：133.36003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102088  万位开2连 大
2017-05-06 23:31:02 | ------万位大开始交易------
2017-05-06 23:31:02 | 投注 万位大 1.0
2017-05-06 23:31:02 | 20170102089  万位开3连 大
2017-05-06 23:31:02 | 跟注 万位大 3.0
2017-05-06 23:31:02 | 20170102090  万位开4连 大
2017-05-06 23:31:02 | 跟注 万位大 7.0
2017-05-06 23:31:02 | 盈利 万位大
2017-05-06 23:31:02 | ------万位大结束交易------
2017-05-06 23:31:02 | 当前余额：135.94003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102094  万位开2连 大
2017-05-06 23:31:02 | ------万位大开始交易------
2017-05-06 23:31:02 | 投注 万位大 1.0
2017-05-06 23:31:02 | 20170102095  万位开3连 大
2017-05-06 23:31:02 | 跟注 万位大 3.0
2017-05-06 23:31:02 | 20170102096  万位开4连 大
2017-05-06 23:31:02 | 跟注 万位大 7.0
2017-05-06 23:31:02 | 20170102097  万位开5连 大
2017-05-06 23:31:02 | 跟注 万位大 15.0
2017-05-06 23:31:02 | 20170102098  万位开6连 大
2017-05-06 23:31:02 | 跟注 万位大 31.0
2017-05-06 23:31:02 | 盈利 万位大
2017-05-06 23:31:02 | ------万位大结束交易------
2017-05-06 23:31:02 | 当前余额：139.08003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102101 交易关闭,万位 大
2017-05-06 23:31:02 | 20170102101  百位开9连大,交易20期内开启
2017-05-06 23:31:02 | 20170102104  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：140.02003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102107  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 20170102106  十位开8连小,交易20期内开启
2017-05-06 23:31:02 | 20170102108  百位开3连 大
2017-05-06 23:31:02 | 跟注 百位大 3.0
2017-05-06 23:31:02 | 20170102109  百位开4连 大
2017-05-06 23:31:02 | 跟注 百位大 7.0
2017-05-06 23:31:02 | 20170102110  百位开5连 大
2017-05-06 23:31:02 | 跟注 百位大 15.0
2017-05-06 23:31:02 | 20170102111  百位开6连 大
2017-05-06 23:31:02 | 跟注 百位大 31.0
2017-05-06 23:31:02 | 20170102112  百位开7连 大
2017-05-06 23:31:02 | 跟注 百位大 63.0
2017-05-06 23:31:02 | 20170102113  百位开8连 大
2017-05-06 23:31:02 | eeeeeee百位大止损eeeeeeee
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：20.020035
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170102113  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 20170102114  百位开9连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
2017-05-06 23:31:02 | 当前余额：19.960035
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：21.900036
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 止损次数：1
2017-05-06 23:31:02 | 20170102116  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 20170102117  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
