2017-04-24 18:30:59 | task start...
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下10次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下1次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160110067期出现5连
2017-04-24 18:31:00 | 20160110067期投入 -100.0 余额:9900.0
2017-04-24 18:31:00 | 20160110068期收入 +192.0 余额:10092.0
2017-04-24 18:31:00 | yingliCount:1
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下15次
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下0次
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160114049期出现5连
2017-04-24 18:31:00 | 20160114049期投入 -100.0 余额:9992.0
2017-04-24 18:31:00 | 20160114050期出现6连
2017-04-24 18:31:00 | 20160114050期投入 -300.0 余额:9692.0
2017-04-24 18:31:00 | 20160114051期收入 +576.0 余额:10268.0
2017-04-24 18:31:00 | yingliCount:2
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下9次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 第4次出现8连以下
2017-04-24 18:31:00 | 第5次出现8连以下
2017-04-24 18:31:00 | 第6次出现8连以下
2017-04-24 18:31:00 | 第7次出现8连以下
2017-04-24 18:31:00 | 第8次出现8连以下
2017-04-24 18:31:00 | 第9次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160120104期出现5连
2017-04-24 18:31:00 | 20160120104期投入 -100.0 余额:10168.0
2017-04-24 18:31:00 | 20160120105期出现6连
2017-04-24 18:31:00 | 20160120105期投入 -300.0 余额:9868.0
2017-04-24 18:31:00 | 20160120106期出现7连
2017-04-24 18:31:00 | 20160120106期投入 -700.0 余额:9168.0
2017-04-24 18:31:00 | 20160120107期收入 +1344.0 余额:10512.0
2017-04-24 18:31:00 | yingliCount:3
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下13次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下3次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160123103期出现5连
2017-04-24 18:31:00 | 20160123103期投入 -100.0 余额:10412.0
2017-04-24 18:31:00 | 20160123104期收入 +192.0 余额:10604.0
2017-04-24 18:31:00 | yingliCount:4
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下7次
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下0次
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下0次
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160125072期出现5连
2017-04-24 18:31:00 | 20160125072期投入 -100.0 余额:10504.0
2017-04-24 18:31:00 | 20160125073期出现6连
2017-04-24 18:31:00 | 20160125073期投入 -300.0 余额:10204.0
2017-04-24 18:31:00 | 20160125074期出现7连
2017-04-24 18:31:00 | 20160125074期投入 -700.0 余额:9504.0
2017-04-24 18:31:00 | 20160125075期收入 +1344.0 余额:10848.0
2017-04-24 18:31:00 | yingliCount:5
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下7次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 第4次出现8连以下
2017-04-24 18:31:00 | 第5次出现8连以下
2017-04-24 18:31:00 | 第6次出现8连以下
2017-04-24 18:31:00 | 第7次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160128083期出现5连
2017-04-24 18:31:00 | 20160128083期投入 -100.0 余额:10748.0
2017-04-24 18:31:00 | 20160128084期出现6连
2017-04-24 18:31:00 | 20160128084期投入 -300.0 余额:10448.0
2017-04-24 18:31:00 | 20160128085期收入 +576.0 余额:11024.0
2017-04-24 18:31:00 | yingliCount:6
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下21次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 第4次出现8连以下
2017-04-24 18:31:00 | 第5次出现8连以下
2017-04-24 18:31:00 | 第6次出现8连以下
2017-04-24 18:31:00 | 第7次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下7次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 第4次出现8连以下
2017-04-24 18:31:00 | 第5次出现8连以下
2017-04-24 18:31:00 | 第6次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下6次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下3次
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下0次
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160205099期出现5连
2017-04-24 18:31:00 | 20160205099期投入 -100.0 余额:10924.0
2017-04-24 18:31:00 | 20160205100期收入 +192.0 余额:11116.0
2017-04-24 18:31:00 | yingliCount:7
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下2次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160214034期出现5连
2017-04-24 18:31:00 | 20160214034期投入 -100.0 余额:11016.0
2017-04-24 18:31:00 | 20160214035期出现6连
2017-04-24 18:31:00 | 20160214035期投入 -300.0 余额:10716.0
2017-04-24 18:31:00 | 20160214036期出现7连
2017-04-24 18:31:00 | 20160214036期投入 -700.0 余额:10016.0
2017-04-24 18:31:00 | 20160214037期出现8连
2017-04-24 18:31:00 | 止损 余额:10016.0
2017-04-24 18:31:00 | zhishunCount:1
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下3次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160215026期出现5连
2017-04-24 18:31:00 | 20160215026期投入 -100.0 余额:9916.0
2017-04-24 18:31:00 | 20160215027期收入 +192.0 余额:10108.0
2017-04-24 18:31:00 | yingliCount:8
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下7次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下2次
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下0次
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160219040期出现5连
2017-04-24 18:31:00 | 20160219040期投入 -100.0 余额:10008.0
2017-04-24 18:31:00 | 20160219041期出现6连
2017-04-24 18:31:00 | 20160219041期投入 -300.0 余额:9708.0
2017-04-24 18:31:00 | 20160219042期出现7连
2017-04-24 18:31:00 | 20160219042期投入 -700.0 余额:9008.0
2017-04-24 18:31:00 | 20160219043期收入 +1344.0 余额:10352.0
2017-04-24 18:31:00 | yingliCount:9
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下6次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 第4次出现8连以下
2017-04-24 18:31:00 | 第5次出现8连以下
2017-04-24 18:31:00 | 第6次出现8连以下
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160221119期出现5连
2017-04-24 18:31:00 | 期数不够 放弃交易，  余额:10352.0
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下7次
2017-04-24 18:31:00 | 第1次出现8连以下
2017-04-24 18:31:00 | 第2次出现8连以下
2017-04-24 18:31:00 | 第3次出现8连以下
2017-04-24 18:31:00 | 第4次出现8连以下
2017-04-24 18:31:00 | 第5次出现8连以下
2017-04-24 18:31:00 | 第6次出现8连以下
2017-04-24 18:31:00 | 第7次出现8连以下
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下7次
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下0次
2017-04-24 18:31:00 | 准备开始交易
2017-04-24 18:31:00 | 20160226020期出现5连
2017-04-24 18:31:00 | 20160226020期投入 -100.0 余额:10252.0
2017-04-24 18:31:00 | 20160226021期出现6连
2017-04-24 18:31:00 | 20160226021期投入 -300.0 余额:9952.0
2017-04-24 18:31:00 | 20160226022期收入 +576.0 余额:10528.0
2017-04-24 18:31:00 | yingliCount:10
2017-04-24 18:31:00 | -----------------------------------------------------
2017-04-24 18:31:00 | 出现8连以上
2017-04-24 18:31:00 | 中间出现8连以下14次
2017-04-24 18:31:25 | task start...
2017-04-24 18:31:26 | 出现8连以上
2017-04-24 18:31:26 | -----------------------------------------------------
2017-04-24 18:31:26 | 出现8连以上
2017-04-24 18:31:26 | 中间出现8连以下10次
2017-04-24 18:31:26 | 第1次出现8连以下
2017-04-24 18:31:26 | 出现8连以上
2017-04-24 18:31:26 | 中间出现8连以下1次
2017-04-24 18:31:26 | 第1次出现8连以下
2017-04-24 18:31:26 | 准备开始交易
2017-04-24 18:31:26 | 20160110067期出现5连
2017-04-24 18:31:26 | 20160110067期投入 -100.0 余额:9900.0
2017-04-24 18:31:26 | 20160110068期收入 +192.0 余额:10092.0
2017-04-24 18:31:26 | yingliCount:1
2017-04-24 18:31:26 | -----------------------------------------------------
2017-04-24 18:31:26 | 出现8连以上
2017-04-24 18:31:26 | 中间出现8连以下15次
2017-04-24 18:31:26 | 出现8连以上
2017-04-24 18:31:26 | 中间出现8连以下0次
2017-04-24 18:31:26 | 准备开始交易
2017-04-24 18:31:26 | 20160114049期出现5连
